project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,5,0.0,false,23,0,9.597197267229725E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/bmp/BmpDecoder.java,src/main/java/com/pump/image/bmp/BmpDecoder.java,com.pump.image.bmp.BmpDecoder,BmpDecoder,1609,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,2,0.0,false,57,0,6.071139979494284E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/pixel/ArrayPixelIterator.java,src/main/java/com/pump/image/pixel/ArrayPixelIterator.java,com.pump.image.pixel.ArrayPixelIterator,ArrayPixelIterator,7760,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,3,1,0.0,false,4,0,6.09977760782932E-4,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/icon/button/ButtonIconColors.java,src/main/java/com/pump/icon/button/ButtonIconColors.java,com.pump.icon.button.ButtonIconColors,ButtonIconColors,9809,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,2,0.0,false,77,0,4.937544025402304E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/bmp/BmpEncoder.java,src/main/java/com/pump/image/bmp/BmpEncoder.java,com.pump.image.bmp.BmpEncoder,BmpEncoder,1618,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,39,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/AquaThumbnailLabelUI.java,src/main/java/com/pump/plaf/AquaThumbnailLabelUI.java,com.pump.plaf.AquaThumbnailLabelUI,AquaThumbnailLabelUI,11858,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,4,0.0,false,214,0,7.831598067878423E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/awt/CalligraphyPathWriter.java,src/main/java/com/pump/awt/CalligraphyPathWriter.java,com.pump.awt.CalligraphyPathWriter,CalligraphyPathWriter,3668,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,43,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/RefractiveTransition2D.java,src/main/java/com/pump/image/transition/RefractiveTransition2D.java,com.pump.image.transition.RefractiveTransition2D,RefractiveTransition2D,5718,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,68,0,0.0010216852615633214,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/icon/button/ButtonState.java,src/main/java/com/pump/icon/button/ButtonState.java,com.pump.icon.button.ButtonState,ButtonState,9815,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,80,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/awt/text/WaveTextEffect.java,src/main/java/com/pump/awt/text/WaveTextEffect.java,com.pump.awt.text.WaveTextEffect,WaveTextEffect,3679,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,4825,0,4.0755492768420107E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,com.pump.showcase.resourcegenerator.FlashDrive,FlashDrive,1632,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,104,0,4.626522453362616E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/icon/button/ButtonIconManager.java,src/main/java/com/pump/icon/button/ButtonIconManager.java,com.pump.icon.button.ButtonIconManager,ButtonIconManager,9826,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,7,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/BlendTransition2D.java,src/main/java/com/pump/image/transition/BlendTransition2D.java,com.pump.image.transition.BlendTransition2D,BlendTransition2D,5732,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,16,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/DoubleClickListener.java,src/main/java/com/pump/plaf/DoubleClickListener.java,com.pump.plaf.DoubleClickListener,DoubleClickListener,11878,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,3,0.0,false,102,0,4.267241543979293E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/resourcegenerator/ShadowRendererDemoResourceGenerator.java,src/main/java/com/pump/showcase/resourcegenerator/ShadowRendererDemoResourceGenerator.java,com.pump.showcase.resourcegenerator.ShadowRendererDemoResourceGenerator,ShadowRendererDemoResourceGenerator,1641,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,2,4,0.0,false,47,0,5.030493382583566E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/icon/button/ButtonIcon.java,src/main/java/com/pump/icon/button/ButtonIcon.java,com.pump.icon.button.ButtonIcon,ButtonIcon,9835,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,4,0.0,false,33,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/awt/text/WriteTextEffect.java,src/main/java/com/pump/awt/text/WriteTextEffect.java,com.pump.awt.text.WriteTextEffect,WriteTextEffect,3692,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,52,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/AquaSearchHighlight.java,src/main/java/com/pump/plaf/AquaSearchHighlight.java,com.pump.plaf.AquaSearchHighlight,AquaSearchHighlight,11887,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,7,0.0,false,102,0,4.766630675142209E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/resourcegenerator/ShadowRendererDemoResourceGenerator.java,src/main/java/com/pump/showcase/resourcegenerator/ShadowRendererDemoResourceGenerator.java,com.pump.showcase.resourcegenerator.ShadowRendererProfiler,ShadowRendererProfiler,1649,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,191,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/FoldTransition3D.java,src/main/java/com/pump/image/transition/FoldTransition3D.java,com.pump.image.transition.FoldTransition3D,FoldTransition3D,5746,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,78,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/math/function/PiecewiseFunction.java,src/main/java/com/pump/math/function/PiecewiseFunction.java,com.pump.math.function.PiecewiseFunction,PiecewiseFunction,13946,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,6,0.0,false,106,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/awt/text/OutlineTextEffect.java,src/main/java/com/pump/awt/text/OutlineTextEffect.java,com.pump.awt.text.OutlineTextEffect,OutlineTextEffect,3707,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,9,0.0,false,132,0,6.081330214517313E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/resourcegenerator/Transition2DDemoResourceGenerator.java,src/main/java/com/pump/showcase/resourcegenerator/Transition2DDemoResourceGenerator.java,com.pump.showcase.resourcegenerator.Transition2DDemoResourceGenerator,Transition2DDemoResourceGenerator,1662,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,93,0,6.48162555625745E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/awt/Scribbler.java,src/main/java/com/pump/awt/Scribbler.java,com.pump.awt.Scribbler,Scribbler,3713,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,8,0.0,false,63,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/ScribbleTransition2D.java,src/main/java/com/pump/image/transition/ScribbleTransition2D.java,com.pump.image.transition.ScribbleTransition2D,ScribbleTransition2D,5766,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,3,1,0.0,false,59,0,0.0015703298573498052,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/AbstractTransition.java,src/main/java/com/pump/image/transition/AbstractTransition.java,com.pump.image.transition.AbstractTransition,AbstractTransition,1670,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,29,0,8.08742545259742E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/ColorModelUtils.java,src/main/java/com/pump/image/ColorModelUtils.java,com.pump.image.ColorModelUtils,ColorModelUtils,7815,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,33,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/HueDistribution.java,src/main/java/com/pump/plaf/HueDistribution.java,com.pump.plaf.HueDistribution,HueDistribution,11914,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,4,4,0.0,false,155,0,8.164333173490559E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/Transition3D.java,src/main/java/com/pump/image/transition/Transition3D.java,com.pump.image.transition.Transition3D,Transition3D,1678,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,27,0,5.478501047817416E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/popup/BasicPopupTarget.java,src/main/java/com/pump/swing/popup/BasicPopupTarget.java,com.pump.swing.popup.BasicPopupTarget,BasicPopupTarget,9871,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,2,2,0.0,false,2,0,0.0010284469618569373,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/ResettableAnimationReader.java,src/main/java/com/pump/animation/ResettableAnimationReader.java,com.pump.animation.ResettableAnimationReader,ResettableAnimationReader,1686,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,5,0.0,false,57,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/CheckerboardTransition2D.java,src/main/java/com/pump/image/transition/CheckerboardTransition2D.java,com.pump.image.transition.CheckerboardTransition2D,CheckerboardTransition2D,5785,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,13,0.0,false,408,0,5.069452332944214E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/MemoryBranch.java,src/main/java/com/pump/data/branch/MemoryBranch.java,com.pump.data.branch.MemoryBranch,MemoryBranch,3738,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,69,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/image/pixel/ImageTypeTest.java,src/test/java/com/pump/image/pixel/ImageTypeTest.java,com.pump.image.pixel.ImageTypeTest,ImageTypeTest,7837,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,20,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/FirefoxSearchHighlight.java,src/main/java/com/pump/plaf/FirefoxSearchHighlight.java,com.pump.plaf.FirefoxSearchHighlight,FirefoxSearchHighlight,11933,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,38,0,0.0,false,21,0,0.005200850533986005,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/Transition.java,src/main/java/com/pump/image/transition/Transition.java,com.pump.image.transition.Transition,Transition,1694,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,1,9,0.0,false,98,0,3.888794999462743E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/AbstractBranch.java,src/main/java/com/pump/data/branch/AbstractBranch.java,com.pump.data.branch.AbstractBranch,AbstractBranch,3744,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,12,7,0.0,false,38,0,0.00548872978537029,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/Branch.java,src/main/java/com/pump/data/branch/Branch.java,com.pump.data.branch.Branch,Branch,3752,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,12,0.0,false,145,0,4.1317622272842865E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/GifWriter.java,src/main/java/com/pump/image/gif/GifWriter.java,com.pump.image.gif.GifWriter,GifWriter,1704,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,17,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/DropTransition2D.java,src/main/java/com/pump/image/transition/DropTransition2D.java,com.pump.image.transition.DropTransition2D,DropTransition2D,5801,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,36,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/popup/ListCellPopupTarget.java,src/main/java/com/pump/swing/popup/ListCellPopupTarget.java,com.pump.swing.popup.ListCellPopupTarget,ListCellPopupTarget,9899,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,5,3,0.0,false,29,0,0.0017719240055221331,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/SaveException.java,src/main/java/com/pump/data/branch/SaveException.java,com.pump.data.branch.SaveException,SaveException,3760,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,4825,0,4.0755492768420107E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,com.pump.showcase.resourcegenerator.KindergartenTeacher,KindergartenTeacher,1717,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,9,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/BoxTransition2D.java,src/main/java/com/pump/image/transition/BoxTransition2D.java,com.pump.image.transition.BoxTransition2D,BoxTransition2D,5815,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,5,2,0.0,false,77,0,0.00177581707315532,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/Revision.java,src/main/java/com/pump/data/branch/Revision.java,com.pump.data.branch.Revision,Revision,3769,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,74,0,4.162123870047803E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/release/Project.java,src/main/java/com/pump/release/Project.java,com.pump.release.Project,Project,7868,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,3,5,0.0,false,71,0,7.589809174323134E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/AbstractShapeTransition2D.java,src/main/java/com/pump/image/transition/AbstractShapeTransition2D.java,com.pump.image.transition.AbstractShapeTransition2D,AbstractShapeTransition2D,5821,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,7,0.0,false,4825,0,4.267241543979293E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,com.pump.showcase.resourcegenerator.VectorImageDemoResourceGenerator,VectorImageDemoResourceGenerator,1726,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,5,2,0.0,false,13,0,0.0013440599444270722,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/MissingBeanException.java,src/main/java/com/pump/data/branch/MissingBeanException.java,com.pump.data.branch.MissingBeanException,MissingBeanException,3777,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,12,6,0.0,false,119,0,0.0014258888497141234,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/graphics/vector/VectorImage.java,src/main/java/com/pump/graphics/vector/VectorImage.java,com.pump.graphics.vector.VectorImage,VectorImage,1733,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,2,0.0,false,13,0,0.0011787423651010624,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/DuplicateBeanIdException.java,src/main/java/com/pump/data/branch/DuplicateBeanIdException.java,com.pump.data.branch.DuplicateBeanIdException,DuplicateBeanIdException,3785,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,26,0,4.162123870047803E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/release/UpdateSourceCodeHeader.java,src/main/java/com/pump/release/UpdateSourceCodeHeader.java,com.pump.release.UpdateSourceCodeHeader,UpdateSourceCodeHeader,7881,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,5,2,0.0,false,47,0,0.02330792471603387,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/text/html/css/CssValueCreationToken.java,src/main/java/com/pump/text/html/css/CssValueCreationToken.java,com.pump.text.html.css.CssValueCreationToken,CssValueCreationToken,9930,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,36,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/SwivelTransition2D.java,src/main/java/com/pump/image/transition/SwivelTransition2D.java,com.pump.image.transition.SwivelTransition2D,SwivelTransition2D,5835,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,4825,0,4.0755492768420107E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,com.pump.showcase.resourcegenerator.InhabitantsPiglet,InhabitantsPiglet,1742,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,13,0,3.888794999462743E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/MultipleSaveException.java,src/main/java/com/pump/data/branch/MultipleSaveException.java,com.pump.data.branch.MultipleSaveException,MultipleSaveException,3793,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,5,0.0,false,23,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/release/ReleaseApp.java,src/main/java/com/pump/release/ReleaseApp.java,com.pump.release.ReleaseApp,ReleaseApp,7892,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,4825,0,4.0755492768420107E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,src/main/java/com/pump/showcase/resourcegenerator/VectorImageDemoResourceGenerator.java,com.pump.showcase.resourcegenerator.HardDrive,HardDrive,1750,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,4,0.0,false,22,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/CurtainTransition2D.java,src/main/java/com/pump/image/transition/CurtainTransition2D.java,com.pump.image.transition.CurtainTransition2D,CurtainTransition2D,5848,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,3,2,0.0,false,4,0,0.0010925376045511333,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/BranchListener.java,src/main/java/com/pump/data/branch/BranchListener.java,com.pump.data.branch.BranchListener,BranchListener,3802,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,2,0.0,false,14,0,8.455782360405817E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/text/html/css/CssMarginValue.java,src/main/java/com/pump/text/html/css/CssMarginValue.java,com.pump.text.html.css.CssMarginValue,CssMarginValue,9946,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,16,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/PNGMovWriter.java,src/main/java/com/pump/animation/quicktime/PNGMovWriter.java,com.pump.animation.quicktime.PNGMovWriter,PNGMovWriter,12000,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,4,1,0.0,false,11,0,0.001964009440957037,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/branch/BranchException.java,src/main/java/com/pump/data/branch/BranchException.java,com.pump.data.branch.BranchException,BranchException,3810,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,102,0,4.136207843918084E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/resourcegenerator/ShadowRendererDemoResourceGenerator.java,src/main/java/com/pump/showcase/resourcegenerator/ShadowRendererDemoResourceGenerator.java,com.pump.showcase.resourcegenerator.ProfileResults,ProfileResults,1765,unit
